# Constructed from biom file
#OTU ID	MB1	IM2	MM2	MB2	NEB1	IB2	NEM2	IM1	MM1	NEM1	NLB1	IB1	NLB2	NEE2	NLM2	IE2	NLM1	NLE2	IE1	NEB2	NLE1	ME2	ME1	NEE1
a3fa355d6e44444ea72146e415ed6d2a1b732341	0.0	7.0	2.0	0.0	0.0	0.0	8.0	5.0	2.0	15.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4c36da4b9b6d7f7f8a541e6511cd61450274bba7	0.0	3.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	2.0	0.0	14.0	0.0	2.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0
8329c99f644732bfc131bf443cbc8255842fb38a	0.0	29.0	14.0	1.0	1.0	2.0	6.0	24.0	15.0	15.0	0.0	1.0	0.0	1.0	19.0	0.0	6.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0
6a49f5a11895c2309d72347278cdd53f361d1622	1.0	2.0	0.0	1.0	1.0	4.0	1.0	5.0	0.0	1.0	0.0	0.0	4.0	1.0	5.0	1.0	4.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
6a333e34d2c81b34771c9f3726bbd4d8d7c27bff	0.0	9.0	0.0	0.0	0.0	0.0	1.0	7.0	4.0	4.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c3dfd29d0f0e81717a0179ba26453adff21df832	1.0	15.0	1.0	0.0	0.0	0.0	8.0	8.0	5.0	11.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
76f2286d0c8906c2f7cabddf16bbd646d2b1b1a5	1.0	15.0	3.0	0.0	0.0	0.0	7.0	13.0	10.0	15.0	2.0	0.0	0.0	0.0	8.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75174495b277610c8232d7fbc5028f7d43012c73	0.0	6.0	0.0	0.0	0.0	0.0	1.0	2.0	4.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ff07c08272ef37bc6beb955623c918f87adcaba5	0.0	12.0	6.0	0.0	1.0	1.0	10.0	7.0	6.0	25.0	0.0	0.0	0.0	2.0	8.0	0.0	4.0	0.0	1.0	2.0	0.0	1.0	0.0	1.0
dbb2d5bea3d692043828c578dd88393bce4d72c5	0.0	8.0	3.0	0.0	0.0	0.0	2.0	4.0	6.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ea67928fa00e27d367b46e152f15a71ff9d37d4b	0.0	11.0	3.0	0.0	0.0	0.0	8.0	9.0	3.0	5.0	0.0	0.0	0.0	0.0	10.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
7babf0357caed21d06e4159f5d4a821bce7ec78b	4.0	2.0	11.0	0.0	0.0	0.0	2.0	1.0	1.0	3.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
44b6a9ad8f6ac01d8404866baa4310d17e544ac4	1.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	2.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	3.0
b95cbf29da6a7564e4a899bc540d6917ba27406e	0.0	2.0	0.0	0.0	0.0	0.0	1.0	2.0	3.0	13.0	0.0	0.0	1.0	0.0	6.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2e37e7f979bdfe9c27b515be9a58b19c31ea1a34	0.0	12.0	0.0	2.0	4.0	0.0	9.0	9.0	2.0	17.0	2.0	0.0	0.0	0.0	6.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
208ae188856875b37400114f879ad818922690bf	0.0	2.0	1.0	7.0	1.0	4.0	0.0	1.0	0.0	0.0	2.0	2.0	4.0	0.0	4.0	0.0	1.0	1.0	1.0	1.0	2.0	0.0	1.0	0.0
1ca44db85b3dfb590e4bbf72df38e49bf56c2a8e	1.0	6.0	3.0	0.0	0.0	0.0	4.0	10.0	2.0	3.0	0.0	0.0	0.0	0.0	7.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15ef0b01570975938420ed7de7dde6d3dbf82593	0.0	4.0	3.0	0.0	0.0	0.0	1.0	4.0	2.0	7.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a87b3fcb339e6034c72bdfee3193e5dee19abb4b	2.0	6.0	1.0	4.0	1.0	0.0	1.0	7.0	1.0	1.0	1.0	0.0	3.0	0.0	4.0	0.0	3.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0
8042cdc03ee6d0dd00ef3c43cc9b6cc6860f299b	0.0	13.0	7.0	2.0	2.0	1.0	3.0	19.0	6.0	13.0	2.0	1.0	0.0	0.0	5.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
d7f103177b900142a7f9dd4c1db27a64e756ad44	2.0	3.0	1.0	5.0	0.0	1.0	2.0	1.0	1.0	0.0	2.0	1.0	3.0	0.0	1.0	6.0	1.0	3.0	0.0	3.0	4.0	4.0	5.0	1.0
b031d6945899f7e02c070e6eff107260ddcb6479	0.0	13.0	2.0	0.0	1.0	0.0	1.0	5.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
197678969683b7bad3943d9aeb9b83f2fb9f7075	2.0	0.0	0.0	0.0	6.0	0.0	4.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0
16e1dd2b40fa1391d7894440f63067c9733a6d95	0.0	1.0	1.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	5.0	0.0	0.0	4.0	0.0	0.0	0.0
440636b4f41142d6085dcb0134b7723b89e4c6ef	1.0	4.0	3.0	0.0	0.0	1.0	2.0	2.0	2.0	13.0	0.0	0.0	0.0	0.0	9.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bfb7b70cdce99dc03dd2114475206d5094cc0e51	0.0	3.0	1.0	0.0	0.0	0.0	2.0	6.0	1.0	2.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
d2dcb545cc7690b4126f4aded344fa6e1dc02ee4	1.0	2.0	1.0	4.0	1.0	1.0	0.0	3.0	0.0	2.0	1.0	4.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	2.0	1.0	0.0
ef2489c39890f344c09add6c56ccd463a4a9b052	0.0	4.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	3.0	0.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
36d2332ffd5a4fcab5c5546c73170d8e9ebe87de	0.0	4.0	0.0	0.0	1.0	0.0	1.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ee30eb6cbe34380a90fa0e5bee21ea2692c8a0b0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	0.0	0.0	6.0	1.0	9.0	2.0	0.0	2.0	5.0	2.0	2.0
d90c4d19ef25e6bfb588298bdafd1be02493d0cc	0.0	3.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
73f8b6a145ddaabf352a2cd15b4058d2506d635f	0.0	2.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	6.0	2.0	15.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
5dfb6ed44c602951c7e08fcb812dd92a998a7779	0.0	6.0	0.0	1.0	0.0	6.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a12b2bf91f4e151d5a8ae2ac08e36c8636c20cc9	1.0	11.0	1.0	3.0	1.0	1.0	1.0	5.0	0.0	1.0	2.0	3.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2da7940fbb131848123e9d7bb2030f403c7a54f4	0.0	8.0	1.0	0.0	0.0	0.0	2.0	2.0	1.0	4.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2e913b68b9182521b74675c2e31598040a271353	0.0	10.0	1.0	0.0	0.0	0.0	0.0	5.0	3.0	4.0	0.0	0.0	0.0	0.0	6.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
31b08744476c355b639e7edb60daf2706d985fe5	0.0	8.0	0.0	0.0	2.0	1.0	2.0	1.0	2.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9d3d7075a257749cc2f855c8d39e5fe583dc1bda	2.0	5.0	0.0	3.0	2.0	0.0	0.0	1.0	0.0	2.0	0.0	2.0	2.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	3.0	4.0	2.0	0.0
366b347d5d7256f65bd623860f87e70ede14477d	0.0	2.0	1.0	0.0	0.0	0.0	3.0	5.0	1.0	2.0	0.0	1.0	0.0	1.0	5.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
df159a8b83c957f0f1a6357454abb3896de35211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0
2d6a011a8c9a448b028a688ee739c4d7a913aa5d	0.0	0.0	0.0	0.0	7.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	3.0
1160fecaf80b6e42d4f2c6b844943ce44be04252	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	0.0	2.0	1.0	4.0	0.0	1.0	0.0	0.0	1.0	2.0	4.0	3.0
f4b2e1550c790e872c83ef6c75547d9de3b4a087	0.0	0.0	0.0	1.0	2.0	0.0	4.0	0.0	1.0	8.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	1.0
e52dfe2cd9347cc1fd3108500b27bf9f29c37c5c	3.0	2.0	0.0	5.0	2.0	3.0	0.0	1.0	1.0	0.0	7.0	1.0	2.0	2.0	1.0	13.0	0.0	6.0	1.0	0.0	2.0	4.0	2.0	0.0
842a39ff6a655480b7cdf2d1b6e7ed0015b5613f	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	6.0	0.0	0.0	2.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c3b12ebb1adb2dd0e450cc68e26a42e00ced3145	0.0	2.0	0.0	0.0	1.0	0.0	6.0	1.0	0.0	14.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
6e512ff11c757e41602ea4db875924dfb415a898	0.0	2.0	1.0	1.0	0.0	2.0	0.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
3ffb5eef26d7d030f5f56a9047c53a3e3203215c	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0b78bc7d50dc415fa3ac3864d9d80bee051515bc	0.0	5.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	2.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
689aa0c3792e4866bc6ac41a20c09eaf3338a6b0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	4.0	1.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
177f3256e6e606f695cf5082b47ccccd96827b54	0.0	17.0	3.0	1.0	0.0	0.0	1.0	13.0	4.0	1.0	0.0	1.0	0.0	0.0	8.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6fb27f09a0fc235b28b1e2043c26c5ddf1e4626d	0.0	14.0	2.0	0.0	0.0	0.0	5.0	16.0	5.0	4.0	0.0	0.0	0.0	0.0	9.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
82bb89d55aca9b0270fc314f7c0587d4c663d619	0.0	14.0	0.0	2.0	0.0	1.0	3.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
549ff1ee266f105360298782fb75a4235a69f1cc	0.0	2.0	0.0	0.0	0.0	1.0	3.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
f86fbba0819cffe4d19b0976000b113381e55a17	1.0	3.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f2f8e7c494495e5496e037789845fa78c7ac1b4c	0.0	1.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	2.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65f75b6651a31ef2770ff941fac9dea528535ab8	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	2.0	0.0	5.0
ff8f0a32642419a1d4cfd0fa8684a79eb53cd65d	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	16.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0
062ed907dd0075951a0a4a18a04528c0e99d0960	0.0	11.0	3.0	1.0	0.0	1.0	1.0	9.0	4.0	10.0	0.0	1.0	3.0	0.0	7.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3f52464bf94583e0c322b64c509006f34f83ecf9	0.0	2.0	2.0	0.0	0.0	0.0	1.0	3.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dea1ff7108b2e0e6347684e529dadb516cf79d50	1.0	3.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
c0fbe7a4246134a8afe94edf5209f82a281260c7	3.0	14.0	0.0	12.0	4.0	7.0	2.0	12.0	1.0	3.0	6.0	6.0	7.0	6.0	1.0	2.0	0.0	6.0	1.0	10.0	2.0	8.0	3.0	8.0
48c070f4da6116d2e8dea71ba515c7026d37b8e0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	5.0	1.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d99c2818e41b8646828ae215ef8faaff17f823b6	0.0	3.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5a66e0eca75ce62a05d752e17977a91f77c1d0e5	0.0	7.0	1.0	0.0	0.0	0.0	0.0	3.0	3.0	2.0	0.0	0.0	2.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c46d066a22cb46f1ff1ed8d9030bab058a6fd818	0.0	12.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c2b1534df8c989b099cf87350935aad941831104	1.0	5.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	5.0	0.0	0.0	0.0	0.0	3.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46dc63becb6db445b3d5fbef3b083555bcc60ea8	0.0	5.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	8.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21c2c48a13108003276960ac6418b53cfe1edc4f	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
72143e724719a33748363bd840ab0e976c244191	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bd645d9f596ac49e78ea5a7552087ef34176bba4	1.0	5.0	1.0	0.0	0.0	0.0	0.0	4.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57411227a4984cd50ccc501fcd837545cfbe7ad8	3.0	7.0	3.0	3.0	0.0	4.0	2.0	4.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
0dd81b5958849359c22d20c6448867f0c067a33e	1.0	4.0	0.0	1.0	0.0	1.0	1.0	3.0	0.0	0.0	1.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
05c401fa830780330453d2f754868af49e33c24e	2.0	1.0	1.0	0.0	0.0	0.0	6.0	2.0	1.0	5.0	0.0	1.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
739f3124452ae23b2a07d52b6b102bd3e669148c	0.0	11.0	1.0	1.0	0.0	0.0	1.0	7.0	1.0	4.0	0.0	0.0	0.0	0.0	9.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
576e4f2fadb25c6ff364a4f2dc34124cece983e8	0.0	5.0	3.0	0.0	0.0	0.0	2.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	6.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
04abadf9f0217399d506b26db78ee56150493e3d	2.0	4.0	0.0	1.0	0.0	1.0	0.0	4.0	0.0	0.0	2.0	2.0	3.0	0.0	0.0	0.0	1.0	1.0	0.0	4.0	1.0	0.0	1.0	0.0
00481198597f2ce8da638c587820d8ee5fbe5faa	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0
81d661d24c806b3de91aecb73b167a5b215094fe	2.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	2.0
e71bf66a7f44fdbc97da2e41b5ef852bd875b072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	1.0
63d110f95ff72921640eec61c358a0c98b25dc40	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	3.0	1.0	0.0	0.0	1.0	0.0	4.0	1.0	0.0	0.0	1.0
dcb251c27616b6a085bb11ec24649d64683d0d68	1.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	3.0	4.0	0.0	4.0	6.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	9.0
e4acbdf2f0ea76db43b83f6382d617df46ddc8d3	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
71c7f6f536ac208bf954c7cfaf4f9fd776751255	1.0	9.0	5.0	0.0	0.0	0.0	3.0	7.0	4.0	3.0	0.0	0.0	3.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
c1419cf9f6c0c7cf17aaee4c18f6ca4db06a5372	0.0	5.0	1.0	0.0	0.0	0.0	1.0	3.0	1.0	6.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d711c946259cc9a74c31fd22ec7730a9135454f6	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
7b2b7e5c9d8f63b839ccc4973e84761b71961ebf	0.0	3.0	0.0	0.0	0.0	0.0	4.0	1.0	2.0	8.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2d2ebb004ecd2edf9fdf865827f410bcd134ac1a	0.0	4.0	1.0	0.0	0.0	0.0	5.0	5.0	2.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3418739304481ebb1b38ffef745eaec34cf2e94e	0.0	30.0	5.0	0.0	0.0	0.0	17.0	33.0	15.0	22.0	0.0	0.0	0.0	0.0	15.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d46a433946b426b187a0abf7bacbb1726f5897fa	2.0	8.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	4.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
08825a61f76d612b79f15442bd25b095b8694413	0.0	5.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	3.0	1.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9fe73e3e8a321e7d86c51c8a469686642f757ba5	0.0	1.0	1.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	2.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0
1446dde600c4edd5e22183b1ebd90e479f04d636	0.0	2.0	1.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	1.0	2.0	4.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0
832807e5b1857553d0276bfb10e1ee7c743bcc87	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0
4b030623a1a46b59ce04def6f59bddf93d2c461b	0.0	5.0	1.0	0.0	0.0	0.0	0.0	5.0	2.0	3.0	0.0	0.0	0.0	0.0	5.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bf68fa9c37a6ef0514edc54887bc778c4be3dbdc	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bb75fb567f148cf316a1eb04fb7e7c2d1d37fc50	0.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
70508f60864c7c704f28cca45c019bb7ad414a30	0.0	6.0	0.0	1.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17a0f0795d42a98fe4cbdf3140539de58075d885	0.0	0.0	2.0	0.0	0.0	2.0	0.0	3.0	1.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
aaac8b31c6735fa4e5f7bf6f160889ddccb07a3f	1.0	1.0	0.0	2.0	0.0	4.0	0.0	1.0	0.0	2.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
5e4f95dfb71488d77177842b7603e943a9b1496f	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0
27ec6aa5648753e482e1886352308fe0917fc5e8	0.0	2.0	0.0	1.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2353949e1d0acbd1799a537b601e1d85b96e2138	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b9b57788f7e341504c42595f6a0b070407c9d899	0.0	7.0	0.0	0.0	0.0	0.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
8c66056f17c9447d0e01445ec6f96473ecba999f	0.0	3.0	0.0	0.0	0.0	0.0	2.0	3.0	4.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
330fd3312ca134238c799622b271d828678e1b93	0.0	4.0	3.0	0.0	0.0	0.0	0.0	4.0	1.0	3.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f182429ce5a57b5913b6dce014858dd799cb90b9	0.0	3.0	1.0	0.0	1.0	0.0	2.0	5.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fdd999da0ff6a0acd55bd92efac297bbef8381c1	0.0	9.0	1.0	0.0	0.0	0.0	3.0	7.0	4.0	6.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3c6c0d0f989899f56367fcfb922fe7d88fb59a9b	1.0	4.0	0.0	0.0	0.0	1.0	1.0	3.0	0.0	0.0	1.0	3.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0
c04c2f6c6825134f40fa64178628d4f671fc3fdf	1.0	1.0	0.0	1.0	0.0	0.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55b82c3f7c364a42f5610d9d2de187204e9a51ec	0.0	5.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0
6d5faaa619b2ca77edd0f7f8ebae525bd34e8721	1.0	9.0	3.0	1.0	0.0	1.0	0.0	4.0	1.0	5.0	2.0	1.0	1.0	0.0	6.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
